MessageType,TransmissionType,SessionID,AircraftID,HexIdent,FlightID,DateGenerated,TimeGenerated,DateLogged,TimeLogged,Callsign,Altitude,GroundSpeed,Track,Latitude,Longitude,VerticalRate,Squawk,Alert,Emergency,SPI,IsOnGround
MSG,3,,,332179,,2025/11/19,13:15:04.963,2025/11/19,13:15:04.963,HA-VOB,761,0.0,77.0,47.57240,19.33377,,,0,0,0,0
MSG,3,,,48C223,,2025/11/19,13:15:04.964,2025/11/19,13:15:04.964,ICA48C223,12601,386.0,71.0,36.91462,-4.32410,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:15:04.966,2025/11/19,13:15:04.966,ICA3DD746,3754,65.0,245.0,48.70148,10.72300,,,0,0,0,0
MSG,3,,,DDC429,,2025/11/19,13:15:04.971,2025/11/19,13:15:04.971,D-KIEN,1283,74.0,123.0,52.41288,12.91787,,,0,0,0,0
MSG,3,,,44082C,,2025/11/19,13:15:04.973,2025/11/19,13:15:04.973,ICA44082C,10636,351.0,50.0,47.98830,15.75125,,,0,0,0,0
MSG,3,,,3B75F2,,2025/11/19,13:15:04.975,2025/11/19,13:15:04.975,ICA3B75F2,13341,247.0,327.0,45.97533,-0.41112,,,0,0,0,0
MSG,3,,,440521,,2025/11/19,13:15:04.976,2025/11/19,13:15:04.976,OE-COG,1201,58.0,61.0,48.39993,16.16652,,,0,0,0,0
MSG,3,,,50071E,,2025/11/19,13:15:04.979,2025/11/19,13:15:04.979,FLR50071E,4295,105.0,332.0,48.95580,12.18010,,,0,0,0,0
MSG,3,,,4C348C,,2025/11/19,13:15:04.982,2025/11/19,13:1,,,,,,,,,,,,
MSG,3,,,3DF040,,2025/11/19,13:15:04.982,2025/11/19,13:15:04.982,D-HLFS,1872,101.0,215.0,50.73307,6.79408,,,0,0,0,0
MSG,3,,,3B75F1,,2025/11/19,13:15:04.995,2025/11/19,13:15:04.995,ICA3B75F1,12203,308.0,3.0,46.08845,-0.53070,,,0,0,0,0
MSG,3,,,3C6586,,2025/11/19,13:15:04.998,2025/11/19,13:15:04.998,D-AILF,11561,318.0,226.0,50.51500,9.68662,,,0,0,0,0
MSG,3,,,3C66,,,,,,,,,,,,,,,,,
MSG,3,,,398564,,2025/11/19,13:15:05.002,2025/11/19,13:15:05.002,F-HBLE,6521,248.0,16.0,51.91390,4.37948,,,0,0,0,0
MSG,3,,,4ACA6D,,2025/11/19,13:15:05.005,2025/11/19,13:15:05.005,ICA4ACA6D,12758,302.0,57.0,63.17905,10.83313,,,0,0,0,0
MSG,3,,,478793,,2025/11/19,13:15:05.007,2025/11/19,13:15:05.007,ICA478793,15410,280.0,201.0,63.98403,11.55048,,,0,0,0,0
MSG,3,,,47839C,,2025/11/19,13:15:05.009,2025/11/19,13:15:05.009,ICA47839C,1994,0.0,0.0,63.28042,10.37437,,,0,0,0,0
MSG,3,,,4785BE,,2025/11/19,13:15:05.011,2025/11/19,13:15:05.011,ICA4785BE,2961,198.0,270.0,63.45698,11.22788,,,0,0,0,0
MSG,3,,,49D623,,2025/11/19,13:15:05.013,2025/11/19,13:15:05.013,ICA49D623,27618,327.0,354.0,47.28652,15.87480,,,0,0,0,0
MSG,3,,,4CAD96,,2025/11/19,13:15:05.015,2025/11/19,13:15:05.015,ICA4CAD96,12904,308.0,100.0,55.45488,12.79933,,,0,0,0,0
MSG,3,,,406D78,,2025/11/19,13:15:05.020,2025/11/19,13:15:05.020,G-ZBKB,9612,264.0,291.0,51.49572,-0.91822,,,0,0,0,0
MSG,3,,,7816BD,,2025/11/19,13:15:05.023,2025/11/19,13:15:05.023,ICA7816BD,35321,496.0,24.0,52.42918,10.21457,,,0,0,0,0
MSG,3,,,3C6586,,2025/11/19,13:15:05.024,2025/11/19,13:15:05.024,D-AILF,11586,318.0,226.0,50.51502,9.68662,,,0,0,0,0
MSG,3,,,398564,,2025/11/19,13:15:05.026,2025/11/19,13:15:05.026,F-HBLE,6525,248.0,16.0,51.91390,4.37948,,,0,0,0,0
MSG,3,,,39C8B9,,2025/11/19,13:15:05.028,2025/11/19,13:15:05.028,ICA39C8B9,591,104.0,14.0,40.01843,0.03020,,,0,0,0,0
MSG,3,,,3DF746,,2025/11/19,13:15:05.029,2025/11/19,13:15:05.029,D-HNWW,1457,32.0,197.0,50.78080,7.00787,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:15:05.031,2025/11/19,13:15:05.031,ICA4B1E45,8033,93.0,210.0,48.24765,7.74435,,,0,0,0,0
MSG,3,,,500215,,2025/11/19,13:15:05.034,2025/11/19,13:15:05.034,ICA500215,5951,199.0,310.0,4,,,,,,,
MSG,3,,,34608F,,2025/11/19,13:15:05.037,2025/11/19,13:15:05.037,ICA34608F,8132,297.0,118.0,40.24590,-3.64750,,,0,0,0,0
MSG,3,,,4B07BD,,2025/11/19,13:15:05.037,2025/11/19,13:15:05.037,HB-CYF,3160,101.0,358.0,47.51547,8.81158,,,0,0,0,0
MSG,3,,,4C0245,,2025/11/19,13:15:05.039,2025/11/19,13:15:05.039,ICA4C0245,17909,282.0,343.0,46.49578,19.97747,,,0,0,0,0
MSG,3,,,506FC2,,2025/11/19,13:15:05.041,202,,,,,,,,,,,,,
MSG,3,,,34260E,,2025/11/19,13:15:05.043,2025/11/19,13:15:05.043,EC-KHM,17969,321.0,186.0,40.91778,-2.59278,,,0,0,0,0
MSG,3,,,440014,,2025/11/19,13:15:05.045,2025/11/19,13:15:05.045,ICA440014,3290,106.0,81.0,41.82810,-6.69372,,,0,0,0,0
MSG,3,,,3B75EE,,2025/11/19,13:15:05.047,2025/11/19,13:15:05.047,ICA3B75EE,12291,297.0,6.0,46.09105,-0.52820,,,0,0,0,0
MSG,3,,,48AD0F,,2025/11/19,13:15:05.050,2025/11/19,13:15:05.050,ICA48AD0F,18241,0.0,0.0,51.43830,20.84747,,,0,0,0,0
MSG,3,,,FCBA45,,2025/11/19,13:15:05.052,2025/11/19,13:15:05.052,FLRFCBA45,3031,9.0,175.0,45.81312,5.86437,,,0,0,0,0
MSG,3,,,3DD746,,2025/11/19,13:15:05.057,2025/11/19,13:15:05.057,ICA3DD746,3754,65.0,245.0,48.70148,10.72300,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:15:05.059,2025/11/19,13:15:05.059,ICA4B1E45,8033,93.0,210.0,48.24765,7.74435,,,0,0,0,0
MSG,3,,,4B07BD,,2025/11/19,13:15:05.060,2025/11/19,13:15:05.060,HB-CYF,3173,99.0,358.0,47.51685,8.81153,,,0,0,0,0
MSG,3,,,4BC8C9,,,,,,,,,,,,,,,,,
MSG,3,,,4B15DB,,2025/11/19,13:15:05.063,2025/11/19,13:15:05.063,ICA4B15DB,16429,346.0,277.0,47.38925,7.80308,,,0,0,0,0
MSG,3,,,484C50,,2025/11/19,13:15:05.066,2025/11/19,13:15:05.066,PH-EZL,11032,259.0,243.0,47.29853,19.31583,,,0,0,0,0
MSG,3,,,4D227B,,2025/11/19,13:15:05.069,2025/11/19,13:15:05.069,ICA4D227B,7371,294.0,,,,,,,,,
MSG,3,,,4CAD96,,2025/11/19,13:15:05.072,2025/11/19,13:15:05.072,ICA4CAD96,12846,307.0,100.0,55.45490,12.79930,,,0,0,0,0
MSG,3,,,3D7CC7,,2025/11/19,13:15:05.074,2025/11/19,13:15:05.074,ICA3D7CC7,1956,147.0,263.0,52.66493,9.96607,,,0,0,0,0
MSG,3,,,49D445,,2025/11/19,13:15:05.076,2025/11/19,13:15:05.076,ICA49D445,1772,82.0,198.0,50.24412,14.15437,,,0,0,0,0
MSG,3,,,3A60FE,,2025/11/19,13:15:05.076,2025/11/19,13:15:05.076,OKSTB,1057,79.0,96.0,50.43313,13.94440,,,0,0,0,0
MSG,3,,,3D250D,,2025/11/19,13:15:05.078,2025/11/19,13:15:05.078,ICA3D250D,9768,130.0,39.0,47.66508,11.71605,,,0,0,0,0
MSG,3,,,3C6443,,2025/11/19,13:15:05.080,2025/11/19,13:15:05.080,D-AIBC,27709,409.0,276.0,50.37847,11.26048,,,0,0,0,0
MSG,3,,,407371,,2025/11/19,13:15:05.082,2025/11/19,13:15:05.082,ICA407371,33743,531.0,106.0,50.19563,8.05335,,,0,0,0,0
MSG,3,,,26BA16,,2025/11/19,13:15:05.082,2025/11/19,13:15:05.082,BREB,863,0.0,0.0,50.33575,15.94292,,,0,0,0,0
MSG,3,,,DD076F,,2025/11/19,13:15:05.091,2025/11/19,13:15:0,,,,,,,,,,,,
MSG,3,,,4CAE56,,2025/11/19,13:15:05.093,2025/11/19,13:15:05.093,ICA4CAE56,8607,272.0,241.0,36.71112,-3.97938,,,0,0,0,0
MSG,3,,,DDFAEF,,2025/11/19,13:15:05.096,2025/11/19,13:15:05.096,F-CITV,548,0.0,0.0,43.60780,1.73318,,,0,0,0,0
MSG,3,,,47C0FD,,2025/11/19,13:15:05.098,2025/11/19,13:15:05.098,ICA47C0FD,9995,330.0,347.0,59.59235,11.17908,,,0,0,0,0
MSG,3,,,478089,,2,,,,,,,,,,,,,,,
MSG,3,,,348208,,2025/11/19,13:15:05.103,2025/11/19,13:15:05.103,ICA348208,15980,373.0,21.0,47.93868,1.35037,,,0,0,0,0
MSG,3,,,043EA0,,2025/11/19,13:15:05.107,2025/11/19,13:15:05.107,FLR043EA0,820,0.0,0.0,50.00000,20.00000,,,0,0,0,0
MSG,3,,,400ED2,,2025/11/19,13:15:05.108,2025/11/19,13:15:05.108,G-BYUN,5673,82.0,39.0,53.72158,-2.87740,,,0,0,0,0
MSG,3,,,3420CB,,2025/11/19,13:15:05.109,2025/11/19,13:15:05.109,EC-IZH,16949,288.0,248.0,40.69222,-2.62673,,,0,0,0,0
MSG,3,,,56A9EC,,2025/11/19,13:15:05.111,2025/11/19,13:15:05.111,N211MS,318,1.0,72.0,35.37247,-90.75387,,,0,0,0,0
MSG,3,,,48E9EB,,2025/11/19,13:15:05.111,2025/11/19,13:15:05.111,SP-GROT,6729,125.0,43.0,49.25852,19.36408,,,0,0,0,0
MSG,3,,,418C43,,2025/11/19,13:15:05.112,2025/11/19,13:15:05.112,HA-BFP,3278,83.0,154.0,47.12230,18.70417,,,0,0,0,0
MSG,3,,,043EA0,,2025/11/19,13:15:05.114,2025/11/19,13:15:05.114,FLR043EA0,820,0.0,0.0,50.00000,20.00000,,,0,0,0,0
MSG,3,,,4103FC,,2025/11/19,13:15:05.115,2025/11/19,13:15:05.115,SP3321,1404,70.0,26.0,51.37905,19.70445,,,0,0,0,0
MSG,3,,,4BC849,,2025/11/19,13:15:05.117,2025/11/19,13:15:05.117,ICA4BC849,15213,324.0,283.0,50.84840,9.18265,,,0,0,0,0
MSG,3,,,4D2387,,2025/11/19,13:15:05.120,2025/11/19,13:15:05.120,ICA4D2387,10640,361.0,178.0,42.45520,12.47085,,,0,0,0,0
MSG,3,,,345698,,2025/11/19,13:15:05.132,2025/11/19,13:15:05.132,ICA3456,,,,,,,,,,,
MSG,3,,,348388,,2025/11/19,13:15:05.139,2025/11/19,13:15:05.139,ICA348388,2912,62.0,234.0,41.52420,2.02513,,,0,0,0,0
MSG,3,,,0100DB,,2025/11/19,13:15:05.141,2025/11/19,13:15:05.141,SU-GCM,2459,219.0,290.0,41.33673,2.49873,,,0,0,0,0
MSG,3,,,3E369F,,2025/11/19,13:15:05.142,2025/11/19,13:15:05.142,ICA3E369F,39764,451.0,23.0,42.37215,5.03648,,,0,0,0,0
MSG,3,,,4AC92A,,2025/11/19,13:15:05.144,2025/11/19,13:15:05.144,ICA4AC92A,15552,372.0,51.0,63.26363,18.23785,,,0,0,0,0
MSG,3,,,4060E3,,2025/11/19,13:15:05.145,2025/11/19,13:15:05.145,G-CGKU,5841,52.0,4.0,51.58417,-3.71217,,,0,0,0,0
MSG,3,,,406F1F,,2025/11/19,13:15:05.145,2025/11/19,13:15:05.145,G-NDJS,3478,44.0,300.0,51.88462,-3.44452,,,0,0,0,0
MSG,3,,,4D2006,,2025/11/19,13:15:05.147,2025/11/19,13:15:05.147,ICA4D2006,12778,259.0,197.0,39.81915,3.35753,,,0,0,0,0
MSG,3,,,3C49B2,,2025/11/19,13:15:05.149,2025/11/19,13:15:05.149,D-ABMR,27068,389.0,208.0,51.05703,12.08875,,,0,0,0,0
MSG,3,,,4B4416,,2025/11/19,13:15:05.150,20,,,,,,,,,,,,,
MSG,3,,,4B442A,,2025/11/19,13:15:05.151,2025/11/19,13:15:05.151,HB-ZVE,7163,44.0,270.0,46.77223,9.83340,,,0,0,0,0
MSG,3,,,48B093,,2025/11/19,13:15:05.153,2025/11/19,13:15:05.153,ICA48B093,24388,179.0,252.0,49.56468,17.58972,,,0,0,0,0
MSG,3,,,043EA0,,2025/11/19,13:15:05.155,2025/11/19,13:15:05.155,FLR043EA0,820,0.0,0.0,50.00000,20.00000,,,0,0,0,0
MSG,3,,,,,,,,,,,,,,,,,,,,
MSG,3,,,DD9CC8,,2025/11/19,13:15:05.157,2025/11/19,13:15:05.157,F-GLKA,1493,0.0,270.0,44.05797,5.99313,,,0,0,0,0
MSG,3,,,71BE25,,2025/11/19,13:15:05.159,2025/11/19,13:15:05.159,ICA71BE25,3339,146.0,250.0,50.09060,8.79930,,,0,0,0,0
MSG,3,,,48ADA6,,2025/11/19,13:15:05.161,2025/11/19,13:15:05.161,ICA48ADA6,4543,206.0,212.0,50.51940,19.42600,,,0,0,0,0
MSG,3,,,4B340D,,2025/11/19,13:15:05.162,2025/11/19,13:15:05.162,ICA4B340D,3675,87.0,194.0,47.00905,7.56082,,,0,0,0,0
MSG,3,,,4AC92A,,2025/11/19,13:15:05.171,2025/11/19,13:15:05.171,ICA4AC92A,15551,372.0,51.0,63.26362,18.23782,,,0,0,0,0
MSG,3,,,043EA0,,2025/11/19,13:15:05.174,2025/11/19,13:15:05.174,FLR043EA0,820,0.0,0.0,50.00000,20.00000,,,0,0,0,0
MSG,3,,,3E7A04,,2025/11/19,13:15:05.175,2025/11/19,13:15:05.175,D-KLKE,5358,104.0,51.0,47.88362,9.22622,,,0,0,0,0
MSG,3,,,48ADA6,,2025/11/19,13:15:05.177,2025/11/19,13:15:05.177,ICA48ADA6,4559,205.0,212.0,50.51940,1,,,,,,
MSG,3,,,4BCDA5,,2025/11/19,13:15:05.180,2025/11/19,13:15:05.180,ICA4BCDA5,15132,373.0,130.0,52.24875,5.30468,,,0,0,0,0
MSG,3,,,043EA0,,2025/11/19,13:15:05.182,2025/11/19,13:15:05.182,FLR043EA0,820,0.0,0.0,50.00000,20.00000,,,0,0,0,0
MSG,3,,,3FFC4A,,2025/11/19,13:15:05.182,2025/11/19,13:15:05.182,D-MOMO,2976,123.0,118.0,48.62423,9.55838,,,0,0,0,0
MSG,3,,,4BB2AD,,2025/11/19,13:15:05.184,2025/11/19,13:15:0,,,,,,,,,,,,
MSG,3,,,3E1C91,,2025/11/19,13:15:05.186,2025/11/19,13:15:05.186,ICA3E1C91,9568,345.0,118.0,49.08410,8.77920,,,0,0,0,0
MSG,3,,,4BC849,,2025/11/19,13:15:05.189,2025/11/19,13:15:05.189,ICA4BC849,15239,324.0,283.0,50.84838,9.18272,,,0,0,0,0
MSG,3,,,4D21E9,,2025/11/19,13:15:05.191,2025/11/19,13:15:05.191,ICA4D21E9,36437,397.0,282.0,52.25345,8.28127,,,0,0,0,0
MSG,3,,,4A91F9,,2025/11/19,13:15:05.193,2025/11/19,13:15:05.193,ICA4A91F9,36387,402.0,225.0,52.52645,7.12745,,,0,0,0,0
MSG,3,,,4951D6,,2025/11/19,13:15:05.195,2025/11/19,13:15:05.195,CS-TNV,4029,189.0,322.0,40.34917,-3.43847,,,0,0,0,0
MSG,3,,,44016D,,2025/11/19,13:15:06.620,2025/11/19,13:15:06.620,ICA44016D,6960,118.0,276.0,46.95905,6.83760,,,0,0,0,0
MSG,3,,,394F08,,2025/11/19,13:15:06.623,2025/11/19,13:15:06.623,ICA394F08,6829,151.0,14.0,45.52785,5.45302,,,0,0,0,0
MSG,3,,,A13113,,2025/11/19,13:15:06.634,2025/11/19,13:15:06.634,ICAA13113,3852,230.0,273.0,51.42477,0.55682,,,0,0,0,0
MSG,3,,,4A822A,,2025/11/19,13:15:06.636,2025/11/19,13:15:06.636,102005,10377,331.0,294.0,50.67692,5.76398,,,0,0,0,0
MSG,3,,,3F9342,,2025/11/19,13:15:06.639,2025/11/19,13:15:06.639,ICA3F9342,2293,108.0,123.0,49.27017,10.27228,,,0,0,0,0
MSG,3,,,C01479,,2025/11/19,13:15:06.641,2025/11/19,13:15:06.641,ICAC01479,16961,337.0,105.0,54.11330,11.31438,,,0,0,0,0
MSG,3,,,3D13C5,,2025/11/19,13:15:06.644,2025/11/19,13:15:06.644,ICA3D13C5,5052,97.0,202.0,47.83223,12.22483,,,0,0,0,0
MSG,3,,,505E72,,2025/11/19,13:15:06.647,2025/11/19,13:15:06.647,ICA505E72,6112,129.0,307.0,50.64105,15.34232,,,0,0,0,0
MSG,3,,,49D63B,,2025/11/19,13:15:06.650,2025/11/19,13:15:06.650,ICA49D63B,11827,291.0,226.0,49.95733,14.41910,,,0,0,0,0
MSG,3,,,4D227B,,2025/11/19,13:15:06.652,2025/11/19,13:15:06.652,ICA4D227B,738,,,,,,,,,,
MSG,3,,,4ACA04,,2025/11/19,13:15:06.655,2025/11/19,13:15:06.655,ICA4ACA04,7068,262.0,46.0,59.80375,10.62855,,,0,0,0,0
MSG,3,,,0A0078,,2025/11/19,13:15:06.663,2025/11/19,13:15:06.663,7T-VKH,10423,317.0,144.0,48.82335,6.29858,,,0,0,0,0
MSG,3,,,4B1E45,,2025/11/19,13:15:06.665,2025/11/19,13:15:06.665,ICA4B1E45,8033,93.0,210.0,48.24765,7.74435,,,0,0,0,0
MSG,3,,,342104,,2025/11/19,13:15,,,,,,,,,,,,,,
MSG,3,,,407886,,2025/11/19,13:15:06.670,2025/11/19,13:15:06.670,FLR407886,2007,97.0,263.0,51.99175,-0.95758,,,0,0,0,0
MSG,3,,,395D6E,,2025/11/19,13:15:06.674,2025/11/19,13:15:06.674,ICA395D6E,16815,338.0,216.0,48.20188,-1.35322,,,0,0,0,0
MSG,3,,,345116,,2025/11/19,13:15:06.677,2025/11/19,13:15:06.677,ICA345116,12726,322.0,85.0,48.89113,2.01785,,,0,0,0,0
MSG,3,,,344692,,2025/11/19,13:15:06.680,2025/11/19,13:15:06.680,EC-MER,6125,284.0,123.0,41.16682,2.08763,,,0,0,0,0
MSG,3,,,503CED,,2025/11/19,13:15:06.682,2025/11/19,13:15:06.682,ICA503CED,8886,124.0,95.0,41.56533,1.23777,,,0,0,0,0
MSG,3,,,5F528C,,2025/11/19,13:15:06.684,2025/11/19,13:15:06.684,FLR5F528C,4000,144.0,68.0,49.66095,14.02452,,,0,0,0,0
MSG,3,,,48ADA6,,2025/11/19,13:15:06.687,2025/11/19,13:15:06.687,ICA48ADA6,4553,204.0,211.0,50.51940,19.42600,,,0,0,0,0
MSG,3,,,4BCDA5,,2025/11/19,13:15:06.691,2025/11/19,13:15:06.691,ICA4BCDA5,15129,373.0,130.0,52.24877,5.30465,,,0,0,,
MSG,3,,,4ACA78,,2025/11/19,13:15:06.693,2025/11/19,13:15:06.693,ICA4ACA78,7344,226.0,187.0,52.40755,20.56665,,,0,0,0,0
MSG,3,,,88812B,,2025/11/19,13:15:06.695,2025/11/19,13:15:06.695,ICA88812B,5326,271.0,144.0,49.90568,8.73073,,,0,0,0,0
MSG,3,,,395D6E,,2025/11/19,13:15:06.702,2025/11/19,13:15:06.702,ICA395D6E,16811,338.0,216.0,48.20188,-1.35322,,,0,0,0,0
MSG,3,,,7448A6,,2025/11/19,13:15:06.705,2025/11/19,13:15:06.70,,,,,,,,,,,,
MSG,3,,,202790,,2025/11/19,13:15:06.708,2025/11/19,13:15:06.708,ICA202790,1782,0.0,61.0,47.76618,12.46408,,,0,0,0,0
MSG,3,,,49D207,,2025/11/19,13:15:06.711,2025/11/19,13:15:06.711,ICA49D207,2769,125.0,201.0,50.43587,13.89508,,,0,0,0,0
MSG,3,,,47B380,,2025/11/19,13:15:06.713,2025/11/19,13:15:06.713,ICA47B380,1822,81.0,108.0,58.99037,9.94440,,,0,0,0,0
MSG,3,,,C3224C,,2025/11/19,13:15:06.714,2025/11/19,13:15:06.714,GCKFP,2107,43.0,18.0,51.71887,-2.27572,,,0,0,0,0
MSG,3,,,4D2067,,2025/11/19,13:15:06.717,2025/11/19,13:15:06.717,ICA4D2067,5273,238.0,316.0,51.48428,5.75123,,,0,0,0,0
MSG,3,,,D02CA3,,2025/11/19,13:15:06.726,2025/11/19,13:15:06.726,FLRD02CA3,20,0.0,190.0,53.96698,10.22133,,,0,0,0,0
MSG,3,,,D0062B,,2025/11/19,13:15:06.730,2025/11/19,13:15:06.730,FLRD0062B,226,114.0,172.0,53.36195,-4.57108,,,0,0,0,0
MSG,3,,,440016,,2025/11/19,13:15:06.731,2025/11/19,13:15:06.731,OE-XGE,2468,0.0,0.0,47.28022,12.84313,,,0,0,0,0
MSG,3,,,5F528C,,2025/11/19,13:15:06.734,,,,,,,,,,,,,,
MSG,3,,,440036,,2025/11/19,13:15:06.736,2025/11/19,13:15:06.736,ICA440036,16416,408.0,49.0,47.69143,15.25320,,,0,0,0,0
MSG,3,,,4B442A,,2025/11/19,13:15:06.737,2025/11/19,13:15:06.737,HB-ZVE,7163,44.0,270.0,46.77223,9.83340,,,0,0,0,0
MSG,3,,,4BB850,,2025/11/19,13:15:06.741,2025/11/19,13:15:06.741,ICA4BB850,32296,465.0,140.0,50.26283,9.06142,,,0,,,
MSG,3,,,3423C3,,2025/11/19,13:15:06.744,2025/11/19,13:15:06.744,EC-JQZ,31243,518.0,50.0,48.94463,13.07798,,,0,0,0,0
MSG,3,,,114036,,2025/11/19,13:15:06.747,2025/11/19,13:15:06.747,FLR114036,0,0.0,0.0,46.66185,6.33032,,,0,0,0,0
MSG,3,,,39514B,,2025/11/19,13:15:06.754,2025/11/19,13:15:06.754,ICA39514B,2943,145.0,130.0,45.58303,-0.33708,,,0,0,0,0
MSG,3,,,3C5EF2,,2025/11/19,13:15:06.758,2025/11/19,13:15:06.758,D-AGWR,6716,258.0,297.0,51.30688,6.59357,,,0,0,0,0
MSG,3,,,47BA1D,,2025/11/19,13:15:06.760,2025/11/19,13:15:06.760,ICA47BA1D,36565,417.0,224.0,52.70050,7.13865,,,0,0,0,0
MSG,3,,,505EBB,,2025/11/19,13:15:06.762,2025/11/19,13:15:06.762,OM-M504,6687,129.0,155.0,49.91075,18.94120,,,0,0,0,0
MSG,3,,,4CAD29,,2025/11/19,13:15:06.764,2025/11/19,13:15:06.764,ICA4CAD29,14279,298.0,106.0,51.82818,4.16707,,,0,0,0,0
MSG,3,,,4B0D1E,,2025/11/19,13:15:06.766,2025/11/19,13:15:06.766,ICA4B0D1E,3911,107.0,31.0,47.40552,9.62462,,,0,0,0,0
MSG,3,,,3B75F4,,2025/11/19,13:15:06.769,2025/11/19,13:15:06.769,ICA3B75F4,2516,299.0,,,,,,,,,
MSG,3,,,5F528C,,2025/11/19,13:15:06.771,2025/11/19,13:15:06.771,FLR5F528C,3990,144.0,69.0,49.66067,14.02347,,,0,0,0,0
MSG,3,,,DD0569,,2025/11/19,13:15:06.775,2025/11/19,13:15:06.775,FLRDD0569,810,81.0,163.0,53.77685,-2.67385,,,0,0,0,0
MSG,3,,,3475CB,,2025/11/19,13:15:06.778,2025/11/19,13:15:06.778,ICA3475CB,525,89.0,150.0,27.78303,-15.48950,,,0,0,0,0
MSG,3,,,DDE99C,,2025/11/19,13:15:06.78,,,,,,,,,,,,,,
MSG,3,,,4CAF7E,,2025/11/19,13:15:06.783,2025/11/19,13:15:06.783,ICA4CAF7E,1410,164.0,222.0,55.58487,12.59208,,,0,0,0,0
MSG,3,,,0A07C4,,2025/11/19,13:15:06.786,2025/11/19,13:15:06.786,FLR0A07C4,2914,16.0,56.0,47.83267,16.05332,,,0,0,0,0
MSG,3,,,200732,,2025/11/19,13:15:06.791,2025/11/19,13:15:06.791,,2540,27.0,172.0,47.82563,16.05550,,,0,0,0,0
MSG,3,,,3007F2,,2025/11/19,13:15:06.793,2025/11/19,13:15:06.793,ICA3007F2,9648,251.0,217.0,49.77117,8.47348,,,0,0,0,0
MSG,3,,,800B60,,2025/11/19,13:15:06.799,2025/11/19,13:15:06.799,ICA800B60,29719,501.0,12.0,49.57675,9.32860,,,0,0,0,0
MSG,3,,,407886,,2025/11/19,13:15:06.802,2025/11/19,13:15:06.802,PAW407886,2008,96.0,263.0,51.99158,-0.95757,,,0,0,0,0
MSG,3,,,501C0F,,2025/11/19,13:15:06.805,2025/11/19,13:15:06.805,ICA501C0F,39149,394.0,358.0,48.76340,15.84045,,,0,0,0,0
MSG,3,,,4ACA05,,2025/11/19,13:15:06.809,2025/11/19,13:15:06.809,ICA4ACA05,13129,311.0,348.0,59.44640,11.32070,,,0,0,0,0
MSG,3,,,,,,,,,,,,,,,,,,,,
MSG,3,,,3CABCD,,2025/11/19,13:15:06.816,2025/11/19,13:15:06.816,ICA3CABCD,174,0.0,225.0,41.15425,-8.66760,,,0,0,0,0
MSG,3,,,48B009,,2025/11/19,13:15:06.818,2025/11/19,13:15:06.818,ICA48B009,2962,91.0,212.0,50.09572,19.20672,,,0,0,0,0
MSG,3,,,3FFBDE,,2025/11/19,13:15:06.821,2025/11/19,13:15:06.821,ICA3FFBDE,4951,,,,,,,,,,
MSG,3,,,3D1B5D,,2025/11/19,13:15:06.822,2025/11/19,13:15:06.822,D-EIPP,4023,76.0,188.0,48.41548,8.99800,,,0,0,0,0
MSG,3,,,48B860,,2025/11/19,13:15:06.824,2025/11/19,13:15:06.824,ICA48B860,6269,157.0,229.0,49.56023,20.78142,,,0,0,0,0
MSG,3,,,3C6447,,2025/11/19,13:15:06.826,2025/11/19,13:15:06.826,D-AIBG,9568,302.0,210.0,50.46815,9.23483,,,0,0,0,0
MSG,3,,,34520B,,2025/11/19,13:15:06.829,2025/11/19,13:15:06.829,ICA34520B,16316,369.0,269.0,40.62515,-4.59992,,,0,0,0,0
MSG,3,,,043EA0,,2025/11/19,13:15:06.831,2025/11/19,13:15:06.831,FLR043EA0,820,0.0,0.0,50.00000,20.00000,,,0,0,0,0
MSG,3,,,4ACA05,,2025/11/19,13:15:06.834,2025/11/19,13:15:06.834,ICA4ACA05,13119,311.0,348.0,59.44640,11.32070,,,0,0,0,0
MSG,3,,,48AC80,,2025/11/19,13:15:06.842,2025/11/19,13:15:06.842,ICA48AC80,13058,316.0,188.0,50.68198,20.20633,,,0,0,0,0
MSG,3,,,359647,,2025/11/19,13:15:06.844,2025/11/19,13:15:06.844,ICA359647,17032,287.0,312.0,37.18867,-5.23307,,,0,0,0,0
MSG,3,,,4B4417,,2025/11/19,13:15:06.845,202,,,,,,,,,,,,,
MSG,3,,,4AC9F4,,2025/11/19,13:15:06.851,2025/11/19,13:15:06.851,ICA4AC9F4,6338,278.0,80.0,55.53190,12.67407,,,0,0,0,0
MSG,3,,,39E144,,2025/11/19,13:15:06.855,2025/11/19,13:15:06.855,ICA39E144,20594,222.0,85.0,47.70602,-2.33237,,,0,0,0,0
MSG,3,,,4864EF,,2025/11/19,13:15:06.858,2025/11/19,13:15:06.858,ICA4864EF,12579,352.0,35.0,51.62988,3.98125,,,0,0,0,
MSG,3,,,48AC80,,2025/11/19,13:15:06.860,2025/11/19,13:15:06.860,ICA48AC80,13042,314.0,188.0,50.68200,20.20635,,,0,0,0,0
MSG,3,,,1144B2,,2025/11/19,13:15:06.862,2025/11/19,13:15:06.862,bpeter,0,0.0,0.0,47.81865,16.06600,,,0,0,0,0
